"Row.names","E13.5_Skin_Mes_Ventral_121","E13.5_Skin_Mes_Ventral_122","E13.5_Skin_Mes_Ventral_123","E13.5_Skin_Mes_Ventral_126","E13.5_Skin_Mes_Ventral_128","E13.5_Mammary_Mes_111","E13.5_Mammary_Mes_113","E13.5_Mammary_Mes_114","E13.5_Mammary_Mes_115","E13.5_Mammary_Mes_117","E16.5_Mammary_Mes_41","E16.5_Mammary_Mes_42","E16.5_Mammary_Mes_43","E16.5_Mammary_Mes_46","E16.5_Mammary_Mes_62","E16.5_Fatpad_52","E16.5_Fatpad_53","E16.5_Fatpad_56","E16.5_Fatpad_57","E16.5_Fatpad_58","E13.5_SMG_Mes_1","E13.5_SMG_Mes_2","E13.5_SMG_Mes_3","E13.5_SMG_Mes_5","E13.5_SMG_Mes_6","ensembl_gene_id","CLUSTER","MEM.SHIP"
"Nampt",1712.30729622466,1603.65378999791,1431.86510569792,1173.5580258588,1276.26356577659,1152.50148896465,1089.88393902794,1608.06489221572,1172.17670180178,1660.56703166287,981.023305945476,900.483749330428,1145.56371812912,761.306175352741,1016.88015405515,3088.4984615307,2343.74187333148,2472.18943552528,2351.75228993397,1850.71686133137,733.222498456931,611.375102493572,521.554532085012,756.244235374908,504.317364958299,"ENSMUSG00000020572",2,0.318792209783033
"Ncam1",5020.57244002878,6100.56865683787,4692.92060206835,4463.35151196801,4817.11420803143,3215.77814012539,3343.96208894943,2770.58039013238,3020.78806168699,2935.42091475354,8668.09012150993,3466.97824140376,2848.78738138155,2437.41105368563,3676.47177646791,10600.4372092646,18513.4694196835,7173.31930899312,10303.6167915522,1620.04622933236,5161.55327440525,3258.35636110454,3791.80696862882,4294.16549812282,3831.74706554368,"ENSMUSG00000039542",2,0.517795632316951
"Nell1",40.6253734534783,32.2546846943879,37.245848412283,10.4011386789576,36.7722551333573,249.300440069987,251.714387461055,338.301839200182,297.330929569763,270.850973365758,129.228737478951,214.343240730924,156.930397031826,175.901641802216,189.551186207322,178.708274791625,400.316423270009,462.364214882631,190.249830117309,650.040083952851,194.551681733881,361.032353985175,244.638905022132,229.25816686071,347.64149399665,"ENSMUSG00000055409",2,0.20288349816832
"Nid1",9736.84101611341,9529.34267671942,9764.46550498555,10873.6347694417,9944.36489141431,8199.47659694482,10193.3123174787,8965.10276960085,9179.47785851637,8635.51155204995,13155.2405274321,12136.6099439525,12555.2041549886,12442.8166654912,12257.3715946579,20953.2165702646,26175.1059066905,22199.2477024752,18980.8499662618,21698.7512538546,10421.6496471976,11172.1921255619,11398.5541805316,12613.7846372438,12832.6296768104,"ENSMUSG00000005397",2,0.729300723209244
"Notch4",910.135455813826,114.544786893467,276.659572353644,450.703249328218,209.202168999474,413.721504635441,274.11034296032,262.803459594257,458.238831496105,386.187166417467,461.656250595994,253.473672891905,281.085098319445,309.504385193623,589.208626413191,307.127814478734,415.953348094626,789.871234841184,507.889063714043,1014.9515234722,162.449444882423,86.35602296251,467.219640395978,241.4944647074,125.361759516808,"ENSMUSG00000015468",2,0.343558318928525
"Npnt",296.011831399605,188.618178166843,205.965596942873,130.81998429683,184.319487204578,112.583004898349,145.483233238132,235.639460634364,121.376136343072,140.155165365477,439.799280705529,439.500952883711,269.746871012995,362.624165240119,364.240890724731,810.134643490124,1060.44556698744,695.896927449465,537.120437386244,223.541413063453,234.107081777082,79.2813647533756,79.1763292363833,73.7992828434476,109.857445315153,"ENSMUSG00000040998",2,0.592854668100066
"Prelp",23.1874590862143,11.1205867319031,16.8827291138916,23.4691673289219,18.5611660042393,69.1122540513912,43.2114849288123,52.0350373233671,32.2912410888956,32.2300381720998,1054.34106988465,920.433201058395,979.516287149472,1033.90543021252,855.549679406418,1401.2030591695,1687.49128760513,2292.04719076009,1465.43855851676,1992.90501282426,1.75342624308915,6.54730029539635,1.89826664172626,6.15528188486092,13.8017978015347,"ENSMUSG00000041577",2,0.411210386197343
"Prss23",407.574436333447,477.231712979112,303.965063786296,354.015680810872,297.751588344996,577.717109293564,493.689550572109,621.522330724805,462.251470555314,403.340734454588,514.618232910657,474.304524628621,726.463691849975,1012.13728176186,496.898377823007,906.344650233743,705.074046930021,984.384741171984,848.816864973294,886.576796657035,702.198801423277,465.286314205333,734.15127655957,470.212331542177,465.694343226324,"ENSMUSG00000039405",2,0.398413517383533
"Ptpn6",277.935021906891,254.184958196493,180.519643374505,409.14758002928,166.746400430318,224.562109526488,315.323140548532,424.805915501825,177.770151881186,147.497398381125,352.586796150855,323.717663209375,439.5575166041,283.220674520553,490.781236287376,290.128768368309,507.973627156004,605.35931284588,757.313448669719,863.872747606867,47.8548405961399,59.0275641679309,61.1997193998659,151.511034532124,502.311415782745,"ENSMUSG00000004266",2,0.511551356403892
"Rbp4",2.14766019828554,1.03000684192646,2.34555877089817,0.853974186295555,0.945540972043221,4.47074183866997,5.74245634845142,8.6752257195723,11.7498358364766,1.77498294544625,65.416186667625,63.9322040676406,75.1634370418268,62.2579211984375,68.5276018751274,275.072963838523,294.588111465375,146.344544151009,217.037377960129,176.998721679433,60.1604250747857,24.2490266076032,47.3836370921153,65.4000167747461,53.5266488165957,"ENSMUSG00000024990",2,0.713296264201476
"Rtn2",165.308451955204,95.1729698515869,240.435827719341,97.062233805475,214.374881498571,124.944316980411,98.1514991199659,208.875414654034,154.808134363671,152.275652066869,283.601766885366,298.847054531184,325.958556410976,251.98177503827,267.128648432112,709.722837860699,982.104182432443,498.422122330318,602.396181576678,168.139207799286,201.789771171509,174.62555108489,175.91831492956,157.420577905931,185.807580073539,"ENSMUSG00000030401",2,0.91642542411365
"S100a8",6.40104971842004,6.13982138398551,0,3.39366611104734,2.77289052405573,8.79873289209527,5.70508447932277,8.57261382138301,1.55644906401655,2.64514705171215,197.131255073318,123.981820778608,171.09370631411,134.798286356577,118.265945427257,1983.56208739516,144.97350766484,133.953692244155,360.187643148442,136.673767599538,52.3575104980532,282.818722655923,90.3076506210997,72.094875406132,256.454437714731,"ENSMUSG00000056054",2,0.623468381296576
"S100a9",4.25118688571248,4.07769495573593,1.54763909959162,0.867695593380997,2.80747721413018,3.31860443212784,1.94490815167316,14.3101493426359,4.65164350088335,3.51349074032668,252.161033535325,107.922886067408,135.388943803134,75.2959105704371,123.859468921754,2787.70403946228,123.650552155188,244.612667288825,556.168674539468,199.163086648656,55.6952018440723,449.885841667178,152.175266421276,112.60906528549,326.562030494823,"ENSMUSG00000056071",2,0.568324673914407
"S100b",3.19529295370315,17.3677230433742,10.0814330610377,16.9405923854116,8.44066600801895,54.3212224952425,38.9210154895236,46.8476928949951,29.5241899284208,36.0912479893646,243.600399237842,293.224388027118,294.381607265192,279.778473688745,215.961878487169,520.733220766683,485.759550508993,661.22152281523,630.604224970846,889.291747613661,38.9824499714529,44.4243442198988,35.488520278945,25.7695509947373,38.8535923372446,"ENSMUSG00000033208",2,0.815214763225458
"Sil1",644.27445472819,312.731461153898,555.425390663956,392.452685950786,316.242543841524,720.786223408092,452.406768521014,586.005433390492,402.202789753815,370.668624719769,656.38189943192,592.496997581363,443.438912446612,724.781651059903,508.829121729294,709.521468897378,636.907276567287,1066.46185333909,741.782034619937,944.469921006337,515.219439709801,610.859604065844,553.025698393476,257.204378006216,357.472105197851,"ENSMUSG00000024357",2,0.752522775800205
"Smoc1",76.9645653486517,66.6659043415685,93.8629121527698,124.609740727181,67.000980540465,334.347545628788,208.878009113749,137.987206987065,246.527928510288,183.397262111305,135.795128703887,232.86154119161,177.896832354646,199.416283203912,201.79221980977,1384.91256284811,1235.81422797434,889.955486222353,835.432428067695,904.844523808827,353.592386389087,408.482303084976,424.456970617652,508.409667738146,400.584111131734,"ENSMUSG00000021136",2,0.454371067595708
"Smoc2",1941.95534728553,1663.42658595884,1542.75520300538,1551.98028464888,1081.7327975469,2079.92083738348,2386.08964202626,2306.75541179555,1780.70041318912,2196.34869581043,1234.96139480092,1105.40710455069,1587.91155858761,1537.68414069141,1320.40461170035,3736.19443320162,4597.16251186517,2185.21883380941,3276.52926318476,1406.15043394914,548.679518135451,303.298695213457,440.871590867506,417.288575573549,698.781853603209,"ENSMUSG00000023886",2,0.247480179998298
"Sod1",3182.29018957762,3214.97886385797,3141.75934401748,2609.83633835394,2692.400161137,2324.64596672306,2827.64765619846,2739.44035688272,3039.36643792818,2762.89581801603,2671.97939830378,3160.71160581319,3236.10829229237,2954.70044234194,2997.67336007033,4488.57151637713,3577.43071790691,4720.07701047695,4594.54832875605,4155.18634209393,2291.14342790989,2654.18122992995,1907.98885073625,1628.28904080831,2005.90674072329,"ENSMUSG00000022982",2,0.404680371319896
"Sod3",2.13019530246877,2.04326153451461,1.55098970169811,0.84702961927058,6.56496245068141,6.65157826472358,6.64505142504062,11.4729043824478,1.55390473307478,3.52109736481606,92.2038894311458,57.6834861692692,47.246430795648,94.0334289161343,64.5867300148544,349.779766000947,379.685526214172,372.351198218597,308.182387364784,356.34369675236,29.2368374785896,35.9175549011948,38.3659678691297,38.2100238887484,29.8873787209574,"ENSMUSG00000072941",2,0.820370713888971
"Sorbs1",1145.89110426103,605.418927353102,1013.87731705738,738.191639732777,969.085733560819,1102.2932721156,912.950823470076,1217.86102492657,846.630977467463,695.805116038086,1540.53526886934,1337.60065504121,1315.2106229685,2102.75024224169,831.267956766842,1833.15439693778,1996.40706547806,1829.51762444171,2190.04623789451,1816.60640697149,914.025692905352,687.697357226512,1069.54259419406,1100.78737145121,954.960503928761,"ENSMUSG00000025006",2,0.540469190645484
"Sparcl1",5289.32377750085,3716.98610848817,3806.020868323,3365.59936142333,3543.32632513053,3507.00910730361,4066.40896321271,4619.9950785504,3509.51833042337,3417.10270880477,5891.59130103913,5328.40314283104,6206.10761747394,5057.78926038293,5276.93310337237,9593.60951578446,8430.92782680195,13248.123154822,12200.8526759586,11776.1460527185,3031.76569443798,3494.03448638266,3067.12574886563,2559.8810414371,2564.87668798983,"ENSMUSG00000029309",2,0.796594024097196
"Srpx2",121.836185807438,235.788717982107,53.8605186958545,43.0110043736333,30.6081309355716,86.9567019277403,47.2343946512949,98.5537131414169,64.4319375206896,35.037692689979,496.55556657556,447.879091776621,431.981398584787,521.13866181994,528.069451239472,781.005641223426,751.770257993605,747.849821823351,816.084261916046,739.188701976093,293.446347958385,436.509936691703,317.388056583671,332.642316366362,287.9834019268,"ENSMUSG00000031253",2,0.366694442214118
"Ssc5d",16.2170995602766,22.4687319112404,32.3165867587709,9.31436388087823,36.2828158708402,21.5681324568077,28.3449862379479,21.8357012148205,17.1857889392952,11.9137717790939,217.339287844264,248.762513197818,245.625743434563,303.917689617786,235.235331921645,485.367954004748,641.093259737951,362.725105889915,373.174990890257,351.784021376913,283.861612198649,188.967620206638,204.868827560389,302.734997560861,215.126415087363,"ENSMUSG00000035279",2,0.32453597279847
"Tgm2",127.208085365141,112.321135124941,133.922933773808,122.412174238872,104.256109264726,794.677896801354,634.151591696235,528.313791842442,491.094159102791,927.916200941505,474.12802602154,494.618337022437,489.693466017835,523.987537057082,755.443376953247,1672.49784661315,1537.63381502999,1403.85080195978,1456.73391473164,907.400312803468,246.498748524904,419.094366984234,218.534387419201,296.344871220458,255.292688725551,"ENSMUSG00000037820",2,0.428459193254194
"Thbs3",572.137819070458,775.464983932782,350.665882215271,661.046227907567,558.740807242455,571.153769279614,684.019622390994,1038.70068364659,605.831449343808,315.837753201795,1242.32841376847,2103.80434242216,1667.41626235801,1644.53977966767,1217.72770305791,2240.26191315926,2355.05311407559,2112.59280158542,2874.42080361098,3136.70613204376,706.259848436897,962.793085844508,1093.48936716185,1185.21478503012,819.235717802785,"ENSMUSG00000028047",2,0.557677109753689
"Thbs4",171.09247982026,110.200647610886,61.5162104777061,107.119786756213,43.6050114277271,121.643149573067,107.69420404588,144.914527909735,129.324145862059,96.5900173680325,82.564055854648,51.4043992244399,68.7173538499947,68.0095650510671,85.3958782331888,313.752895526157,1048.79144933668,115.826113319717,244.015316083333,155.477260102665,283.97326107159,62.4041842250587,224.354503726624,192.894273186809,75.0384379461215,"ENSMUSG00000021702",2,0.407871092865152
"Tnnc2",220.824414178066,130.289538664579,208.289678994615,8.26952829828285,96.7574465903065,31.9159670143721,28.8464855229011,155.095370835284,51.2628939887033,25.4224806994212,620.429117518192,1327.99204388524,267.416563208646,592.38899219946,255.636310467978,6695.95772066558,8106.16785585202,7579.32055004182,7284.22160377417,1297.12948548351,138.864020860578,8.80849925767522,17.7856932366919,16.5123817890604,12.5586893612093,"ENSMUSG00000017300",2,0.730886925356717
"Tnxb",31.4363978111878,15.6058597515082,26.9821659167262,19.5556088520195,12.4159523075507,37.3253610478132,18.088313223446,28.2353127727172,21.7523165928697,16.1358937322074,3661.5134139268,2109.5956110154,2862.70315495109,3221.43861895628,2920.45193187031,6823.1326417809,9782.24105543861,3738.25713757108,3837.43275339841,3951.88142339151,156.943960940836,126.853338133624,124.259153600434,253.595951866273,171.175481405023,"ENSMUSG00000033327",2,0.483219530116573
"Trf",592.961000827144,481.297503919633,412.272046262437,346.221090774622,429.87408029191,356.270924020853,558.766033819387,565.687300704919,345.551586976745,458.81982156194,1767.85854051781,1044.64579776842,1515.67446024007,1622.80097181247,1044.52942493441,2161.40684105952,2274.79197040818,2887.92603246371,2281.7810377613,2848.83092359713,308.654162299963,249.601731614332,368.69557924171,277.215126873659,380.13840960356,"ENSMUSG00000032554",2,0.558972598037107
"Vtn",1.89075825695022,0,0,0,13.1697480652119,9.04168485729196,10.3232145522706,3.64481553477981,7.20595781184989,2.22704537558069,101.145381751037,84.3768925843674,78.4428287448018,103.51118578799,87.692662395929,218.242998980609,253.818248346232,191.877976058179,245.436138442138,157.469095221952,48.3821595493117,101.02165761741,84.1461135218128,63.7774919389935,45.8552789059691,"ENSMUSG00000017344",2,0.546197655927712
"Vwf",239.79605278369,157.36611717288,259.375150601615,205.123311505728,230.032023140381,307.104889910111,191.778796907066,307.198561447143,324.305506790716,181.203257387229,582.091648678644,519.901186607493,1021.52010201416,631.704170893051,491.264067293942,1134.6793919522,955.557178336798,780.593604992577,1032.84424733207,920.615294894059,402.039973132378,312.582631672237,693.75279279149,554.145383780524,644.575869258606,"ENSMUSG00000001930",2,0.373093252516972
"Adamtsl1",2697.42578470532,3526.33609796667,3431.72446976137,3905.37498796806,3497.22241058755,2578.9319266727,3052.4303106837,1828.42288977546,2600.78204556511,2539.45213783959,1774.10306405116,1394.74563520915,1125.91414725344,1332.90978690245,1629.28618349636,531.907782543626,693.242549706427,666.80927775777,628.824069444197,469.953286523366,135.872330160769,89.2406098416127,149.372866410013,132.635288224212,185.132623315943,"ENSMUSG00000066113",3,0.790430834544318
"Apela",1517.87598222777,1267.00230868604,1416.8273778682,1183.5692522328,1432.40308738473,460.977682544685,468.219090608463,443.099674293145,478.826762815803,545.680027937349,74.5590867935123,135.95886667638,129.843608404135,129.789874580679,240.362651928669,0,0,1.37172242667013,1.00938677155878,8.29654190838527,14.0678865904537,17.8225232848072,10.4705929082589,16.5577439365847,12.3756386865291,"ENSMUSG00000079042",3,0.613082568811329
"BC055324",829.932167416147,1151.40338635021,1081.67743357895,1304.90376712032,1023.92467025704,746.965808633304,1049.82385670365,1038.89883165322,963.321316843654,1080.50453696846,676.140591719088,803.227251916687,740.834238492031,634.691815679546,1014.79647138876,577.594163329302,901.949396419517,618.414131267484,680.308789952213,784.755802958218,799.346429170267,563.065495299437,649.026235017984,477.107736929846,513.731674616762,"ENSMUSG00000041406",3,0.684646769764244
"Bdnf",303.318919753376,291.36303215281,342.285302562517,309.29825346293,370.32947930922,291.131115162022,404.642359801044,267.550378074688,290.364530284018,296.115005024258,103.580714341866,164.724225265888,149.440590809493,101.397207342093,169.600926228697,24.6722603887545,47.9163802187853,59.8112094621561,32.948605437075,59.3585531470455,33.8817857783896,51.4921059237877,15.2835683752325,12.271553460273,34.0338929722153,"ENSMUSG00000048482",3,0.505457202795425
"Bmp2",513.377067894973,540.442675879114,455.215477448396,673.388547320111,488.62077668643,486.673809702275,399.652378563157,467.520853584747,451.409324958223,462.144029132108,398.411867912358,535.975725656126,454.292603804308,412.121818089231,653.940641400401,73.1050957879792,83.2730658015416,50.3535428195967,64.0775260857472,83.5996942527531,272.87714980017,242.91609498966,211.012823280213,229.26014333249,204.230421259876,"ENSMUSG00000027358",3,0.277004297886851
"Bmp5",549.451517363435,1226.46067627057,606.230463165233,861.943967078149,864.54143123034,200.627288585356,174.275081767111,314.275044224569,181.196256654162,138.777661915143,52.032551314134,66.1419649252624,61.0257291456305,56.3138755099065,36.7149337493198,222.856714641486,316.37888029842,189.126630605864,299.750048473191,270.020065802883,247.163635188936,116.388994866918,112.738312872964,116.051753826219,51.1144957018446,"ENSMUSG00000032179",3,0.336536980022421
"C1ql3",518.702556151145,628.302921863242,694.067891509905,703.034583994582,870.326450604621,670.700808359627,665.454435564782,478.037682601991,686.825892019052,683.092888774315,95.618848298966,100.946100796221,111.45311879999,132.343344400485,125.13678940378,82.1026460388074,87.2384498873293,59.6291954442592,83.4024942703377,24.0349120976665,19.4912249857264,3.78079525275735,15.3463871476519,5.33163124029047,8.96621361628722,"ENSMUSG00000049630",3,0.487435708666032
"C1qtnf2",1862.07244679461,1414.42137710693,2091.84655762767,1718.07996411976,1271.77379905086,1513.09707870396,1393.92972354238,1375.37574227698,1719.50033793998,1275.17174567379,884.800024967744,692.471605061595,1259.16491474214,1212.96128533815,1057.56112089841,224.558500255896,190.779790652647,314.892842989316,337.502563142389,112.283349286918,501.537678567478,891.989502038251,564.294114509395,550.88190472403,527.083885798071,"ENSMUSG00000046491",3,0.447039210779956
"Calm2",15170.0789076371,13458.6280939761,13733.328287,12731.290508705,11388.8239357233,11064.7380696888,10754.6809069165,10767.4413787544,11690.4554958118,11189.8794334165,8161.53335414345,8792.7393564368,9979.43141803739,8210.27661828215,10162.9084942495,9101.42283871859,7465.5908900853,8476.52164611952,11103.2972708508,9850.37502684924,6805.9257634181,7430.53564729638,5703.46320649784,4450.78202897152,5903.43287411544,"ENSMUSG00000036438",3,0.529877385070288
"Calr",40395.6311504368,33587.5128431931,32289.6914046542,29274.8925986859,28025.8548533545,31317.6887398197,35110.7588085814,33298.0317484084,30734.2904878135,32541.0565799686,23225.879228781,21419.0531571471,23753.6019022955,20373.6094772175,20932.992388054,19008.6093155392,17692.1823725272,25790.9626996101,24770.2701933364,26836.0189445826,17498.2866603248,20019.4899805537,16897.982648528,14565.7557259571,15284.7998470848,"ENSMUSG00000003814",3,0.413465314451797
"Ccn1",2062.02905278977,2286.40965712185,1827.06586860038,1489.92510029695,1682.50609093178,946.741306345656,1306.22725155084,1054.55112781999,1370.54397457195,985.907262148496,1010.82782487478,853.234899587106,1189.64089849555,1215.46913673077,932.47091458946,740.04850813062,552.179733945936,711.575065634827,578.73194194905,606.097783332459,520.947285982143,396.983501539522,306.927742953038,237.257590192926,279.945114019634,"ENSMUSG00000028195",3,0.699819884141015
"Ccn2",315.58014001226,336.778726833473,331.942549679247,300.526745480924,331.288844010076,220.874070997821,295.185053296989,207.605912646457,254.357105641734,212.181919235108,273.960590665307,202.191464314367,317.7967752128,247.000367074466,256.940791871885,269.032532249608,184.733867505073,123.693413043154,172.860971390565,233.1581990613,148.098008038467,95.5704847766715,116.314801328902,100.129635380676,116.696659595745,"ENSMUSG00000019997",3,0.40707455623569
"Cdh8",370.386254602319,429.92219765292,356.245123567491,481.831991756804,321.010138639296,181.937861784252,179.209876516115,183.227417353232,210.896481808978,177.066361286781,199.270686018017,165.447615396895,209.058517412526,224.13217860547,179.88381295529,16.648488380642,46.047418131439,17.8399117464263,31.1705974070495,26.5431194005092,17.9734889676674,13.0964400087419,20.8884063526988,7.1645100097587,34.3327276175874,"ENSMUSG00000036510",3,0.635804796497708
"Chl1",612.601239249772,741.421531627287,452.171990183954,1302.04182467329,470.871599612984,239.273350247098,173.811375504495,206.84966305149,214.788921035468,236.901041896348,167.144018583449,190.251736591927,138.627779441775,254.523453345423,235.301631336666,315.638168369991,316.949527926372,492.786092571883,240.058928292917,246.43147456625,190.903261946477,242.835936252725,132.094314993893,210.996732206816,129.084149529173,"ENSMUSG00000030077",3,0.318849893394659
"Cntn2",365.150070312133,321.477140982075,505.663370844315,489.866670111236,758.919718749894,146.166269621059,171.376176917074,245.933909252505,222.533056643513,136.88279194676,37.1938280330323,40.2824386996271,48.8748543947065,63.9577150639223,25.4108038735512,38.4451209911548,32.5482734218081,36.6488767650805,54.7400954846647,82.0752850703567,42.9887016995691,33.9608091721703,30.0880807643256,46.5603145587551,58.3887100805252,"ENSMUSG00000053024",3,0.532504607656654
"Col11a1",3750.18928589122,5656.6417406879,2139.55720354771,3414.66600518138,2622.53091891382,2302.67168736377,2655.35423414514,2716.10642724085,2516.66157000397,2290.53982397953,3597.72078981225,3969.8713383421,2903.23445618081,2387.31616656659,3779.98012580804,1347.45161198299,1298.73050817588,1234.81619399508,1383.29125278927,1226.21467846135,2174.04099259099,1930.03959344929,1947.23705016319,1947.31071338258,2423.48614207913,"ENSMUSG00000027966",3,0.260483718989681
"Col9a1",158.705789926892,198.870937412446,256.678548027364,238.50878145286,269.690904275861,156.15175778554,88.8278781563223,111.301394522732,124.06846978558,85.5944972098808,57.2975733717082,46.7625096252293,54.4255228631265,103.887042418417,61.5304965980266,16.4766082489572,23.3586255089053,40.24390413527,40.9802401502211,29.7815911814255,189.648002876492,61.2021547889854,75.3797844898702,45.532525818452,45.3849123581821,"ENSMUSG00000026147",3,0.409390151692842
"Cpxm2",4434.10778030502,3588.24974086983,3177.63947547576,4133.72237566142,2553.13769963345,1619.20084920681,2245.03883723288,2287.59994693176,1977.44012546484,1980.80986909315,402.017416987622,686.68378174539,606.569287218667,691.581264980994,1113.29387713024,65.4694596350215,21.3964651343056,92.5165438767782,32.2486760794033,33.1267892013783,0,0.637514330701189,0,1.19868655294868,7.09043965022884,"ENSMUSG00000030862",3,0.810713582663585
"Dkk2",7233.0781495327,11956.1448692122,5803.80346375433,8682.90062714272,7147.36840523471,2872.37321398313,3429.79582838168,3774.58554182532,3089.16260935266,2890.82093651398,2571.46402746862,2696.70297841333,2225.42803516937,1751.80795351169,2630.90008044883,982.982364902982,1323.44693863164,887.812465503415,1615.1604987963,1308.33521505558,1639.92079311726,1656.93351952091,1165.36627402481,1177.40189889748,1494.36893604787,"ENSMUSG00000028031",3,0.565317792833474
"Dsc2",637.061812481407,1146.41461929003,487.382708351266,1106.43543417257,728.058330918957,19.7105054169219,36.8190377791854,39.3654761678869,45.0771850701972,25.4200040437585,96.4235711855997,51.7295616706107,36.276475126832,86.3567128780778,68.9696448124632,93.5342116117769,106.06779459681,47.1937489044175,69.3725220338488,45.9603433633046,24.2231833703522,24.5653665861813,32.9113954202119,15.0239187860194,22.0562017553824,"ENSMUSG00000024331",3,0.357045376912467
"Dsc3",234.227745611956,655.999321275355,301.394880443144,579.800755303133,377.378281214697,62.9679208428871,110.327249832746,98.2345479607704,325.956728643406,199.053884479776,567.123661443187,151.503777990474,72.9637746526925,204.672313867493,532.296454440334,230.173758618042,19.2610942249919,8.64598842560597,14.4917989597866,38.2410364697518,36.518576459557,27.9668451940162,6.21184485683541,9.78345401660396,29.8820259302502,"ENSMUSG00000059898",3,0.36984227099617
"Efna3",385.870840879142,369.758521113686,313.28752622082,294.066292612372,202.89487549771,371.940957328177,217.377605076236,222.787729926772,211.312057674077,215.864279465186,238.900237341521,196.106233168541,222.468664922324,175.985230454316,392.878853942112,12.0349858980447,8.84006205807574,12.9977795503646,45.657797616197,19.568793153561,48.9821889243787,50.5713402891422,47.8965508875214,53.8825092523916,61.2979158578717,"ENSMUSG00000028039",3,0.385965956058388
"Egflam",1415.71425489023,1392.46917059984,1374.19572236314,1278.62021296898,1028.15595935878,465.843800227031,745.832291161414,642.723187042724,719.685549972492,499.312053830839,1046.2179176534,860.79508839521,1314.62925762233,977.441163107168,1064.24100144124,434.642255129059,571.880735314842,244.746720628326,243.057380242066,162.203097903491,592.896247137989,560.458486643651,415.422543687901,529.079092239564,685.629585605073,"ENSMUSG00000042961",3,0.289649452731597
"Emid1",442.681120298946,505.705852828046,621.65074716921,561.921569740087,528.769217886653,383.164332457597,398.39019949556,347.838640997533,431.640530401328,370.711536357913,561.071804766007,546.865225310639,505.499326805126,551.970678471148,645.429121088149,101.712315638783,90.294908639707,104.987511148794,88.5697267401723,115.053100796946,100.889597963446,87.0430115285726,124.986094744566,116.947825681594,76.8685306634993,"ENSMUSG00000034164",3,0.254179162930796
"Emilin3",2876.70284056163,2282.11860265342,2989.07171742205,3043.9446506643,2534.03146375168,3357.00993939735,3131.7369043267,3013.07786150654,3308.4260050392,3181.81335190636,665.046677649412,774.689207777291,707.968959196028,795.182367790262,978.074902490379,340.877269044751,510.523730993729,264.358863870999,417.420770233362,167.132003714682,1048.46468269985,935.121603201529,964.424370301749,1107.46001204713,870.094154851635,"ENSMUSG00000050700",3,0.273788272843775
"Enho",206.62894433947,297.294553271875,252.035826525943,326.106403419173,284.169088936638,156.312089221004,151.886889715214,148.191681606617,167.044758805539,163.731027463947,145.704911693662,138.200018947207,138.10495155651,138.147877049629,171.558501601957,181.075698797918,174.476899774659,117.933297656424,123.069534228181,66.8797554022024,184.280672592323,181.478172132353,169.769407820899,147.508464314703,110.583301267542,"ENSMUSG00000028445",3,0.360323802118174
"Fbn2",21161.1715187429,22865.3930966603,23668.6054151461,29156.5170249623,24900.6582291184,18052.9511389504,23080.4177525269,16548.9016776092,20015.7705503502,17010.7788550482,18559.0747653798,16176.1803404814,17978.4818994616,16491.6430919534,17851.3020598481,11067.005840824,16342.3153197301,11730.7007190955,8806.6079641323,11491.2192566671,10659.2954649592,6850.15495215753,9422.23907353441,9999.08249190054,8448.75712171574,"ENSMUSG00000024598",3,0.668313478062984
"Fjx1",2697.89235057669,2640.91553336013,3077.9390630199,2724.04725557419,2586.59520556847,1335.85863483199,1262.55977075772,1235.24937184355,1651.02377889195,1603.85984967371,278.888307538651,314.855695340594,339.205144173883,352.915585067961,325.961153043718,211.442430894463,212.148048589642,229.241129152374,225.796996683109,172.424369396303,499.68413145226,670.14595855124,474.77885238048,570.484542711081,555.905244209808,"ENSMUSG00000075012",3,0.503144075039109
"Gfer",825.182453675684,834.236467270978,837.657564041011,763.088599473612,643.567585864393,752.90958344483,587.613646689376,651.881653763882,703.294605338816,815.650036955366,560.121976096727,564.585849971386,500.774448043431,683.959432829558,661.069085913083,922.970792797856,719.123191945917,859.585487737134,865.276888350467,680.817257561676,506.468099765927,577.856077650893,482.345041303773,492.549518737423,524.968583852974,"ENSMUSG00000040888",3,0.170115053245611
"Gnai2",6043.33456221095,4886.7124909692,5591.76045227232,5191.32483395735,4912.66289006837,4668.74998286984,4363.55251548254,5103.5521390723,4696.80505122384,4783.23275508851,5206.13336091732,5232.9958607118,5215.02457613591,4874.04187591313,6068.69133958828,3858.49425192587,4546.53041790053,4587.14966992299,4000.12565930371,4875.11929514405,3324.18275046133,3414.47205380515,3175.48649951069,4156.31764199571,3311.81038349221,"ENSMUSG00000032562",3,0.232050413654933
"Gng2",2955.41808005276,3221.10090190041,3629.80993157743,3185.03435530493,2465.63354909738,3173.18731657583,3005.04988913068,2520.0306291511,2669.67025841983,2690.43729648621,2241.60989889849,2157.62476942577,2687.98165335079,2276.19501563765,3069.09736462821,1701.43852163562,1510.4178274683,2168.07811752378,2310.512901622,2182.70746545428,1883.78856236394,1656.05061188139,1458.6544393602,1794.48356632543,1835.17410989221,"ENSMUSG00000043004",3,0.603739597320051
