Row.names,baseMean_all_samples,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype,percentage_gene_gc_content,entrezgene_id,baseMean_selected_samples
ENSMUSG00000025646,1424.46078338186,0.0263410229333007,0.348333086630818,0.922296729102641,0.994623003987932,Atrip,protein_coding,48.13,235610,1673.52919342292
ENSMUSG00000025647,924.790172600675,-0.116741827199327,0.242152393159814,0.582029506185191,0.846292314750081,Shisa5,protein_coding,48.81,66940,1038.59494513607
ENSMUSG00000025648,264.421974670682,-0.290251442399949,0.351648024762486,0.272303843181947,0.59094908289362,Pfkfb4,protein_coding,51.09,270198,266.780185578519
ENSMUSG00000025650,6430.84785535109,-1.20218072268356,0.548138914590773,0.00278742506789661,0.0250990930074563,Col7a1,protein_coding,54.8,12836,6171.24870190664
ENSMUSG00000025651,4526.18196200572,-0.0585800210729575,0.129265447675924,0.647182907436335,0.881961358089089,Uqcrc1,protein_coding,48.76,22273,3702.45077229629
ENSMUSG00000025652,2.22062331290227,0.00111167350800142,0.508802064275859,0.977389865390131,NA,Tmem89,protein_coding,57.04,69384,3.21373236385732
ENSMUSG00000025656,308.062675230716,-0.852977619612406,0.394889770620359,0.00610123680104459,0.0465981644356844,Arhgef9,protein_coding,38.73,236915,401.305297154754
ENSMUSG00000025658,832.627117495529,-0.0809577412249475,0.219180024002204,0.680017813488529,0.899803912955578,Cnksr2,protein_coding,34.72,245684,1088.64115238637
ENSMUSG00000025665,2112.97771689015,0.160585027380788,0.229340348940893,0.435736738915005,0.746456071297878,Rps6ka6,protein_coding,34.76,67071,1675.95775385004
ENSMUSG00000025666,969.305716104582,-0.731777055073131,0.306790931277191,0.00490331716153947,0.038985182302499,Tmem47,protein_coding,35.31,192216,1021.75415232669
ENSMUSG00000025701,5.69527479104725,-0.0327493488813969,0.510772944327542,0.582707757339891,0.846698027849101,Alox5,protein_coding,44.76,11689,10.9852236891591
ENSMUSG00000025702,1736.71620636146,-0.202405806276542,0.261489677541164,0.365535356640857,0.686553249406849,Marchf8,protein_coding,41.88,71779,2174.42107454929
ENSMUSG00000025716,39.779631615443,-0.00728147164959069,0.511972350960291,0.962609059153719,0.994623003987932,Myo3a,protein_coding,39.06,667663,0
ENSMUSG00000025722,802.281930160784,0.053291634703412,0.319728914272602,0.836678174258063,0.967576616879686,Wdr73,protein_coding,49.86,71968,953.612319842636
ENSMUSG00000025723,33.072793229752,0.137385295580187,0.458322602879433,0.554957267252919,0.829445891047205,Nmb,protein_coding,52.88,68039,43.0967383508278
ENSMUSG00000025724,1575.30088800414,0.124816332536161,0.213031622785682,0.514512320568545,0.802424821796323,Sec11a,protein_coding,43.77,56529,1365.11198572672
ENSMUSG00000025726,6.2344503114154,6.91634535433568,3.42660123982586,0.00049001222867412,0.00608024607736202,Slc28a1,protein_coding,48.9,434203,11.1394176420332
ENSMUSG00000025727,12.6737538464315,0.116146867500747,0.524692696340991,0.224744538753109,0.529615689090119,A930017K11Rik,protein_coding,56.61,100034748,14.94917773035
ENSMUSG00000025728,1605.41207829883,0.0287328081227692,0.2369026947556,0.89374938473724,0.986365068657569,Pigq,protein_coding,52.11,14755,1167.23714329545
ENSMUSG00000025730,802.638607387081,0.210054741973562,0.283706384510644,0.375338423146081,0.695250148255903,Rab40c,protein_coding,47.43,224624,1031.35184299466
ENSMUSG00000025731,535.446027954758,-0.164348869866851,0.240260085094625,0.434930599781765,0.74576888577907,Mettl26,protein_coding,56.01,68347,498.541935225498
ENSMUSG00000025732,135.889092834723,0.0454644270698385,0.408581638206591,0.856579043388083,0.97470330099243,Mcrip2,protein_coding,56.96,68241,54.5989872803604
ENSMUSG00000025733,1734.76364471981,0.0479068861055472,0.209113886614317,0.779680691299239,0.94283775085969,Rhot2,protein_coding,54.84,NA,2060.25692469467
ENSMUSG00000025735,76.7695201113192,-0.130169504231436,0.508375665386648,0.406699547481673,0.721533748606788,Rhbdl1,protein_coding,61.89,214951,134.658585586716
ENSMUSG00000025736,1100.86979693276,-0.087363067068647,0.224710645169706,0.655576713797848,0.885740254012509,Jmjd8,protein_coding,54.38,72106,1445.472071436
ENSMUSG00000025737,958.707293071575,-0.196999410880647,0.359443659151472,0.451473173753733,0.759452525641735,Wdr24,protein_coding,56.78,268933,925.325201995613
ENSMUSG00000025738,24.3612215488859,-0.214075752332881,0.488647458115686,0.360649736006136,0.682777576824378,Fbxl16,protein_coding,55.17,214931,24.8239162745517
ENSMUSG00000025739,3.48630200028343,0.14363852061078,0.541500213581125,0.033240177398666,0.160564508211619,Gng13,protein_coding,60.87,64337,3.56775414607039
ENSMUSG00000025742,1569.79914342401,-0.216063489166482,0.267646530419126,0.338350589270242,0.661119243508303,Prps2,protein_coding,42.09,110639,1206.76811027551
ENSMUSG00000025743,1602.9956982535,-0.623649360326156,0.289213690181548,0.0113712246999389,0.0751308689001343,Sdc3,protein_coding,54.39,20970,884.823708120105
ENSMUSG00000025745,3815.31424702794,-0.286068930903847,0.130057101140217,0.0214000441005693,0.117982159301761,Hadha,protein_coding,43.8,97212,3045.17921914285
ENSMUSG00000025746,0.121747361221892,-0.00327563516105841,0.512315939490542,0.984571494059226,NA,Il6,protein_coding,40.78,16193,0
ENSMUSG00000025747,2363.40223361938,1.14896326405618,0.239984946661901,2.61159532273201e-07,8.08233886937602e-06,Tyms,protein_coding,42.82,22171,1355.24136732566
ENSMUSG00000025754,0.0996578110386135,-0.00322570539037236,0.512319585892083,0.984571494059226,NA,Agbl1,protein_coding,38.98,244071,0
ENSMUSG00000025757,670.559571141018,0.0155354785705492,0.291671198510093,0.949289425100886,0.994623003987932,Hspa4l,protein_coding,38.16,18415,242.181228191822
ENSMUSG00000025758,1639.41061586416,0.525306747764324,0.200724912711219,0.00451437879447101,0.0365557480744895,Plk4,protein_coding,38.51,20873,1165.26964353979
ENSMUSG00000025759,469.068785837362,-0.0860058835599941,0.446136088648083,0.698616908289616,0.908843680008943,Mfsd8,protein_coding,40.22,72175,731.20123655131
ENSMUSG00000025762,308.19555894192,-0.143358247234906,0.283848781104979,0.544977744178779,0.823571619311287,Larp1b,protein_coding,40.56,214048,95.0193214415998
ENSMUSG00000025764,1713.10286331351,0.310538808863833,0.260262931929905,0.167560263802336,0.449499555290525,Jade1,protein_coding,47.44,269424,1204.06976903586
ENSMUSG00000025766,241.795444627686,-0.226715508684722,0.306103415425475,0.353087093561842,0.675155320960307,D3Ertd751e,protein_coding,38.56,73852,257.345841669292
ENSMUSG00000025776,185.133958211952,-0.666355835990605,0.567866083672294,0.0499326688305861,0.210814206837894,Crispld1,protein_coding,37.32,83691,242.904253619244
ENSMUSG00000025777,8.49502682177709,-0.106326168082291,0.510484041246059,0.414344478908926,0.728793507940487,Gdap1,protein_coding,39.6,14545,14.9039595513174
ENSMUSG00000025779,26.5533552617951,-0.300541390248512,0.464267468322446,0.269193966682593,0.588081350396639,Ly96,protein_coding,42.3,17087,28.6387622189586
ENSMUSG00000025780,99.1005049329231,0.135821368260019,0.352206189502033,0.601128152946959,0.856350840877173,Itih5,protein_coding,44.01,209378,61.2862721599728
ENSMUSG00000025781,5272.1466901122,-0.0760371911701974,0.186942630958774,0.692676676784154,0.906381286729726,Atp5c1,protein_coding,43.72,11949,4034.09553466251
ENSMUSG00000025782,1218.26093424409,-0.142023182380701,0.156232325354854,0.338677220025519,0.661476700206821,Taf3,protein_coding,42.7,209361,1253.23461569316
ENSMUSG00000025783,272.784995922636,-0.385294963680789,0.354726660660214,0.152785854701764,0.425627644247849,4930412O13Rik,protein_coding,57.19,NA,495.699805792577
ENSMUSG00000025784,4.39276469973624,-0.037275285649649,0.507122194975941,0.661119719720869,0.889023942462887,Clec3b,protein_coding,50.01,21922,6.80386180298784
ENSMUSG00000025785,876.310047734557,0.199147162168466,0.192738594451168,0.26498820645166,0.582963996530225,Exosc7,protein_coding,45.35,66446,901.975752578455
ENSMUSG00000025786,3070.99751375726,0.0419244355423254,0.162898215849076,0.804765011854636,0.95501340003166,Zdhhc3,protein_coding,46.87,69035,2689.64703346523
ENSMUSG00000025787,14.6980319506439,-0.00984663920756742,0.50065914992657,0.914965611467919,0.993875458327646,Tgm4,protein_coding,46.2,331046,19.799413275586
ENSMUSG00000025789,1555.85166154659,-0.31530514717359,0.258479637985783,0.168117494536749,0.450234689463712,St8sia2,protein_coding,45.92,20450,2735.05336074599
ENSMUSG00000025790,1311.16433985019,0.348297604331932,0.24679252448686,0.107992639134852,0.343390857715276,Slco3a1,protein_coding,45.48,108116,905.94526265647
ENSMUSG00000025791,499.173537570316,0.0204929419760476,0.230406006870655,0.921727617030112,0.994623003987932,Pgm1,protein_coding,45.6,72157,258.213399590426
ENSMUSG00000025792,1231.39237637555,0.195898580506326,0.208119216267719,0.303143385977742,0.625378596431091,Slc25a10,protein_coding,55.91,27376,1078.51152159968
ENSMUSG00000025793,2289.33706823335,0.230232273312216,0.209707737967849,0.236466279042889,0.545787172511375,Hgs,protein_coding,51.4,15239,2144.34645095357
ENSMUSG00000025794,17249.6427357731,0.152022717487021,0.226458095994574,0.455790788652488,0.762766579810795,Rpl14,protein_coding,49.58,67115,12098.5843418545
ENSMUSG00000025795,724.107451068582,-0.0887934540100972,0.210846915888041,0.641112792358532,0.87808865717147,Rassf3,protein_coding,47.94,192678,634.315494285715
ENSMUSG00000025804,5.65565111968726,0.130666336098477,0.533851661490292,0.134708370565262,0.393530952362545,Ccr1,protein_coding,39.78,12768,1.15004457836512
ENSMUSG00000025808,6.87924977773276,-0.0159478985873424,0.501788239743403,0.8754390038255,0.980694031083425,Ccdc7a,protein_coding,38.33,74703,4.85363151411729
ENSMUSG00000025809,10584.7836018797,0.0592721137381452,0.158759406745861,0.704249006992889,0.91194585994872,Itgb1,protein_coding,39.17,16412,8258.60941191133
ENSMUSG00000025810,667.277124699889,-0.595252052461215,0.294042679559326,0.016637136470519,0.0986972393582918,Nrp1,protein_coding,41.89,18186,951.41328219652
ENSMUSG00000025812,7734.05539698467,-0.163831169620788,0.171442089337709,0.308211157908359,0.631727657814348,Pard3,protein_coding,42.85,93742,8835.87635031968
ENSMUSG00000025813,1177.54338798543,-0.618747543365578,0.451773206845824,0.0484358686741026,0.207177255694524,Homer2,protein_coding,46.57,26557,189.227724877198
ENSMUSG00000025815,443.778504748842,-0.104303026807445,0.416051696244423,0.672191291968441,0.895195159838393,Dhtkd1,protein_coding,44.95,209692,549.657408988041
ENSMUSG00000025816,1119.36256809612,-0.20838151369942,0.268229798779558,0.360540570509941,0.682743116553894,Sec61a2,protein_coding,40.98,57743,1435.37960370934
ENSMUSG00000025817,1640.53278428414,0.449255819351893,0.203460056741163,0.0162632577024989,0.0971364344254996,Nudt5,protein_coding,42.79,53893,1445.04555738429
ENSMUSG00000025821,4367.35244292225,-0.53975536817376,0.18195607876531,0.0014787287014667,0.0149776184316874,Zfp282,protein_coding,46.64,101095,5233.28930390551
ENSMUSG00000025823,10118.1437565955,0.263105697083068,0.333812457797728,0.308352671932087,0.631727657814348,Pdia4,protein_coding,45.63,12304,5856.48651160827
ENSMUSG00000025825,992.479890875639,0.117451159970388,0.235616004467344,0.576782274247194,0.843236772085396,Iscu,protein_coding,52.66,66383,822.519463565052
ENSMUSG00000025839,4.26086405127101,0.220256705474681,0.563677081523673,0.122047008266726,0.370370475729367,Pramel7,protein_coding,42.53,347712,5.45838953506068
ENSMUSG00000025854,703.655468302245,-1.0471217098739,0.234350522813115,1.44489875332825e-06,3.72638174282722e-05,Fam20c,protein_coding,51.32,80752,668.569929496531
ENSMUSG00000025855,384.585312480454,-0.0411484360500955,0.327508946131427,0.869344788312582,0.977854986987103,Prkar1b,protein_coding,49.65,19085,574.379381559787
ENSMUSG00000025856,6065.58558901634,0.820761150312572,0.19597192045392,7.89550376686299e-06,0.000168663348448973,Pdgfa,protein_coding,54.91,18590,9284.83143409942
ENSMUSG00000025857,1197.80967990164,0.300108461741882,0.195928006471688,0.0956008115624281,0.317760531427897,Dnaaf5,protein_coding,50.66,433956,1014.76954332101
ENSMUSG00000025858,1523.6094410294,0.0706386059896022,0.196335371688788,0.7084293734001,0.91415016326846,Get4,protein_coding,50.54,67604,1314.39617325244
ENSMUSG00000025860,3273.60768121649,0.134202250760978,0.217676625337761,0.497335647422407,0.791639200952857,Xiap,protein_coding,40.22,11798,3384.98771136624
ENSMUSG00000025862,6285.16948120019,0.0798892538032152,0.221440206619621,0.697849866489068,0.908465936476093,Stag2,protein_coding,36.93,20843,4753.92044051708
ENSMUSG00000025867,1038.03549068466,-0.315261013378087,0.168125038832789,0.0455459548871659,0.198257816756105,Cplx2,protein_coding,52.31,12890,1081.11214031395
ENSMUSG00000025868,1019.76221298405,0.230629404832391,0.278772158417772,0.32328553520191,0.645939653342878,Higd2a,protein_coding,54.83,67044,668.45116211297
ENSMUSG00000025869,1309.31228384752,0.276882921878792,0.21854105410931,0.157303240545015,0.433534463216517,Nop16,protein_coding,46.44,28126,1038.19750368827
ENSMUSG00000025870,287.296045830159,0.14598403185596,0.214111183421233,0.453113430267845,0.760378265283159,Arl10,protein_coding,52.52,56795,337.97651654905
ENSMUSG00000025871,2886.11154073999,0.0423339974654462,0.237446903437416,0.843130240343521,0.970147823695046,4833439L19Rik,protein_coding,47.26,97820,2903.75308054197
ENSMUSG00000025872,1991.41216695546,0.119249551187937,0.185855767041242,0.485994082540185,0.782674045469212,Thoc3,protein_coding,46.2,73666,1752.16767808555
ENSMUSG00000025873,3267.77247611925,0.270027847870298,0.165624231155157,0.0876165695946247,0.300968762092423,Faf2,protein_coding,44.54,76577,3192.21660402502
ENSMUSG00000025875,81.1643348644,-1.31771936645124,0.514795696990761,0.000961437165364992,0.0105389542780315,Tspan17,protein_coding,56.31,74257,80.3405664302796
ENSMUSG00000025876,34.9551389926194,-0.0572463530304003,0.484123201496171,0.725259060300866,0.921978106060741,Unc5a,protein_coding,54.7,107448,46.06024795444
ENSMUSG00000025877,3.65157939777976,0.101683488192923,0.523647578437834,0.294127144580951,0.615526835592176,Hk3,protein_coding,51.54,212032,0.566773366997507
ENSMUSG00000025878,1305.36269102705,0.349174813760631,0.483827824666337,0.219087848830493,0.521819439511531,Uimc1,protein_coding,40.35,20184,1903.36707517687
ENSMUSG00000025880,2883.02795203684,0.198465547834531,0.195072086273968,0.266400727214988,0.584770961564661,Smad7,protein_coding,51.85,17131,3841.87698332503
ENSMUSG00000025885,1791.05776728691,-1.12045596194639,0.336683427926588,0.000126065986506523,0.0019153292702402,Myo5b,protein_coding,46.3,17919,2011.02265003918
ENSMUSG00000025887,3.929133104408,-0.00679603910727799,0.512028192283291,0.97340964536012,0.994623003987932,Casp12,protein_coding,38.12,12364,0
ENSMUSG00000025888,69.6418971451171,0.675570290674447,1.24450466434952,0.0112130950395618,0.0744398750932325,Casp1,protein_coding,35.47,12362,2.32881029374344
ENSMUSG00000025889,7.26906056731725,0.171239883013276,0.53330607549813,0.238787824690249,0.549226342953572,Snca,protein_coding,37.81,20617,2.24710153181789
ENSMUSG00000025892,21.9292985627023,-0.29197313103464,0.565393450794262,0.176499180790062,0.46201900683853,Gria4,protein_coding,36.76,14802,34.1166980027876
ENSMUSG00000025893,96.0859587512395,-0.651200859161073,0.433922353156533,0.0370720434645966,0.173172148238732,Kbtbd3,protein_coding,37.55,69149,117.482197823239
ENSMUSG00000025894,893.783966211428,-0.0940017987916608,0.230421741119124,0.641069738035265,0.87808865717147,Aasdhppt,protein_coding,36.17,67618,915.727115518436
ENSMUSG00000025898,1501.09140734277,-0.201674495909444,0.168593713488134,0.201550370234934,0.496487128754575,Cwf19l2,protein_coding,37.79,244672,1686.59369655388
ENSMUSG00000025899,1786.37797231065,-0.294463892333635,0.200582474543308,0.108918651236455,0.345083971759822,Alkbh8,protein_coding,37.86,67667,2117.62057776798
ENSMUSG00000025900,0.122633264613174,-0.00332379819994968,0.512316135243512,0.984571494059226,NA,Rp1,protein_coding,38.52,19888,0
ENSMUSG00000025902,3.72469910102663,-0.0222107862919094,0.503918308548823,0.824933413068796,0.964049685542372,Sox17,protein_coding,49.75,20671,1.95468170951886
ENSMUSG00000025903,1439.74758142517,0.55643507517005,0.284192121773982,0.0215310682311577,0.118350176241355,Lypla1,protein_coding,41.08,18777,1054.44770939972
ENSMUSG00000025905,20.803279588034,-0.372421263115399,0.744161694619837,0.000832648177880485,0.00935471845484518,Oprk1,protein_coding,38.99,18387,34.5758297739206
ENSMUSG00000025907,3015.85970426775,-0.152283767459522,0.186094210628623,0.377180288234541,0.696769444979017,Rb1cc1,protein_coding,38.04,12421,2784.44775811439
ENSMUSG00000025909,3.66774471805652,0.000361792054871804,0.505933193532387,0.979151216438902,0.994623003987932,Sntg1,protein_coding,38.02,71096,2.9932149707651
ENSMUSG00000025911,8.5921170679616,0.611505919765739,1.36705866367854,0.00116093522212226,0.0122647511073777,Adhfe1,protein_coding,43.16,76187,3.87849632339437
ENSMUSG00000025912,167.329269925844,0.0490617670172518,0.37237499910991,0.85271738311618,0.973502110649659,Mybl1,protein_coding,35.06,17864,172.050864461756
ENSMUSG00000025915,1136.69377936534,-0.127582909251402,0.247933533970382,0.541159977106926,0.820901212492539,Sgk3,protein_coding,41.73,170755,1096.18577634839
ENSMUSG00000025916,0.118078472035903,-0.00300909573910891,0.512314388329632,0.984571494059226,NA,Ppp1r42,protein_coding,41.52,69312,0
ENSMUSG00000025917,2099.19269170961,0.0972458572717446,0.24623804209924,0.657138752236346,0.8864873980718,Cops5,protein_coding,40.71,26754,2338.1059404023
ENSMUSG00000025920,1575.62729825616,-0.0635445256159128,0.243754963401006,0.76374947071746,0.938462364770094,Stau2,protein_coding,40.73,29819,1759.75938431035
ENSMUSG00000025921,389.123105498354,0.331547326387013,0.258718714747193,0.139429662019151,0.402801662444407,Rdh10,protein_coding,43.04,98711,445.271504341957
ENSMUSG00000025922,0.10572220371101,-0.0321881404361007,0.513086560942213,0.763949954839645,NA,Rpl7-ps8,processed_pseudogene,46.42,NA,0.237874958349772
ENSMUSG00000025925,774.355224387701,0.534048268360038,0.249422617190146,0.0152403479288986,0.0929257505836885,Terf1,protein_coding,38.78,21749,765.092025692239
ENSMUSG00000025927,8891.38091412851,-0.35241431318882,0.218621964457625,0.0735231976459214,0.269961348245662,Tfap2b,protein_coding,43.89,21419,11766.0867274322
ENSMUSG00000025931,498.358604349969,1.257865288799,0.268629574483391,3.85983858338898e-07,1.14452604950925e-05,Paqr8,protein_coding,44.42,74229,772.473940251824
ENSMUSG00000025932,885.672107010877,0.703389769877771,0.322117921616356,0.00862719296319957,0.06096367386611,Eya1,protein_coding,40.84,14048,879.622033914
ENSMUSG00000025933,67.4372325073529,-0.760149024111898,0.502137161125351,0.0259867310324305,0.135022478902702,Tmem14a,protein_coding,44.65,75712,87.7693681652362
ENSMUSG00000025934,15.1410317043937,0.227448612060295,0.571685525342654,0.0970610071288538,0.320666219242174,Gsta3,protein_coding,42.76,14859,17.6871539804575
ENSMUSG00000025935,2901.82652882004,0.294460840446285,0.162213394909719,0.0546614489168171,0.223835083552553,Tram1,protein_coding,44.82,72265,2086.73426628348
ENSMUSG00000025937,360.299850436707,1.21412094035505,0.448790228764146,0.000794470134091851,0.00899162449242001,Lactb2,protein_coding,42.88,212442,345.719414909175
ENSMUSG00000025938,394.556814601683,0.186932787936244,0.372936409043511,0.482751559595986,0.780169309921619,Slco5a1,protein_coding,42,240726,261.058515671292
ENSMUSG00000025939,712.891844165419,-0.534823499731836,0.297507583675248,0.0310458917545529,0.153141990562105,Ube2w,protein_coding,40.76,66799,667.616898264788
ENSMUSG00000025940,651.841940838084,-0.0321335157631012,0.238592676780499,0.866654787114442,0.97780508970778,Tmem70,protein_coding,42.08,70397,550.144573101121
ENSMUSG00000025946,1.73992455547059,-0.0287030329433542,0.512112320352093,0.575013659118964,NA,Pth2r,protein_coding,40.83,213527,1.19145615321888
ENSMUSG00000025949,2900.14189420811,-0.285602481649008,0.203930400934679,0.124577076150779,0.374646787561725,Pikfyve,protein_coding,38.16,18711,3062.16639798352
ENSMUSG00000025950,2875.78846883366,-0.540925453202958,0.15051445921351,0.00017035227127172,0.00248760247676245,Idh1,protein_coding,42.52,15926,3074.84246337525
ENSMUSG00000025952,0.490568741002765,0.0342844588451804,0.513078044449538,0.734118591521056,NA,Crygc,protein_coding,42.77,12966,0.255565461858915
ENSMUSG00000025955,5.15000304846582,-0.0159590667932352,0.504560934738157,0.849865297183903,0.972738661259597,Akr1cl,protein_coding,40.33,70861,7.48875488152658
ENSMUSG00000025956,296.369504973871,0.165003340634479,0.404702350587847,0.527885372439507,0.812002443246268,Mettl21a,protein_coding,44.08,67099,335.570019882826
ENSMUSG00000025958,4570.01645827305,-0.0927505650863063,0.158426149836783,0.515429289743223,0.803106696677247,Creb1,protein_coding,38.54,12912,4312.7668733593
ENSMUSG00000025959,2418.85059444948,-1.66194314648174,0.315916427869785,1.29029901410981e-08,5.30347456379867e-07,Klf7,protein_coding,43.45,93691,3113.47926758919
ENSMUSG00000025961,5.79972914061978,-0.0508387831741674,0.513155998648169,0.406552462755991,0.721533748606788,4933402D24Rik,protein_coding,42.39,74426,12.1195225991118
ENSMUSG00000025962,828.423229442402,-0.153589166184199,0.187761717998796,0.374264357763128,0.694448194664473,Fastkd2,protein_coding,39.94,75619,827.135407369173
ENSMUSG00000025963,0.236156944071806,-0.00347387080365324,0.512302033473025,0.984573333789969,NA,Mdh1b,protein_coding,42.33,76668,0
ENSMUSG00000025964,294.006566351486,3.70852856767855,0.997965205406672,7.56938524340933e-06,0.000163211545517728,Adam23,protein_coding,41.4,23792,190.514910426398
ENSMUSG00000025967,14616.6425348005,0.192714993460441,0.285834324755624,0.420484853093666,0.734657358762712,Eef1b2,protein_coding,45.88,55949,9417.20269204337
ENSMUSG00000025968,2607.18045302521,-0.0607853337953581,0.17222627963167,0.702201785368067,0.910844158619864,Ndufs1,protein_coding,40.38,227197,2233.56770258572
ENSMUSG00000025969,4489.03723806981,6.58595125119197,0.779448579142159,1.14629233755551e-18,1.8354632264128e-16,Nrp2,protein_coding,46.81,18187,2827.83639323947
ENSMUSG00000025971,845.225122792706,-0.110629224518761,0.176011721217214,0.500217608235144,0.793710214393963,Maip1,protein_coding,40.83,68115,853.760488742564
ENSMUSG00000025977,8.22263962734137,-0.0129100611276697,0.499422258591788,0.904470190925258,0.989927351413975,Boll,protein_coding,38.73,75388,6.28544457677234
ENSMUSG00000025978,164.58827825112,-0.099865690994223,0.35334372456879,0.692698512513582,0.906381286729726,Rftn2,protein_coding,44.77,74013,212.475442379137
ENSMUSG00000025979,2493.22987046832,0.504004872708914,0.240854340870136,0.0190520208307711,0.109151929658287,Mob4,protein_coding,40.35,19070,2446.39219141043
ENSMUSG00000025980,12460.3929037416,0.472505040498477,0.128772491877233,0.000157276386119135,0.00231872487910148,Hspd1,protein_coding,43.88,15510,8152.51142713398
ENSMUSG00000025981,330.599458665798,-0.0817903516140625,0.281060799567929,0.725333289119323,0.921978106060741,Coq10b,protein_coding,43.11,67876,328.745686424788
ENSMUSG00000025982,14152.5894844375,-0.176929759210599,0.179624624317745,0.290979491738294,0.612074064526953,Sf3b1,protein_coding,38.63,81898,11464.105249927
ENSMUSG00000025983,14.7487335065187,-0.0250591715423652,0.472104998204032,0.888331698700661,0.98422198332681,Ccdc150,protein_coding,40.85,78016,14.5028771196406
ENSMUSG00000025986,8524.7469230529,0.43058546192707,0.210045772294717,0.0258372808092825,0.134435628375849,Slc39a10,protein_coding,39.19,227059,6720.6635992083
ENSMUSG00000025991,0.852231528553246,-0.00386846121922296,0.512276086213555,0.984576704867677,NA,Cps1,protein_coding,37.95,227231,0
ENSMUSG00000025993,2782.05445976857,0.558367448515099,0.354442788304006,0.0460688984980956,0.19983809115287,Slc40a1,protein_coding,40.07,53945,1380.20357396901
ENSMUSG00000025995,1748.9947526881,0.203955274335521,0.251156001326726,0.351440391378648,0.673522902936591,Wdr75,protein_coding,39.5,73674,1783.53591632781
ENSMUSG00000025997,1686.70139195586,-0.274872162715823,0.252774474532876,0.209722514123988,0.507534547914197,Ikzf2,protein_coding,38.97,22779,2945.72923829986
ENSMUSG00000026000,1219.21212156342,-0.313561021254427,0.175547223460304,0.0563525857873821,0.228265058640347,Lancl1,protein_coding,44.17,14768,1049.20320805575
ENSMUSG00000026003,947.699358229169,0.50557317297071,0.230054447078082,0.0142633256403835,0.0886714646664489,Acadl,protein_coding,42.24,11363,621.881986911389
ENSMUSG00000026004,2052.3228809096,0.0978310360064454,0.174176087588643,0.551235111016047,0.827256995456357,Kansl1l,protein_coding,36.03,68691,1804.44633460409
ENSMUSG00000026005,1240.9684194953,0.0643392848045743,0.2470422041913,0.770228679967279,0.940791304968616,Rpe,protein_coding,40.09,66646,1209.19336957481
ENSMUSG00000026009,1.19145437887488,-0.00395908956990364,0.512269345638714,0.984577584283275,NA,Icos,protein_coding,40.9,54167,0
ENSMUSG00000026012,1.45497616065086,-0.00623024768780572,0.512067603967942,0.974124567050338,NA,Cd28,protein_coding,41.16,12487,0
ENSMUSG00000026014,4105.55018556153,0.0360360200476154,0.190683119663016,0.839118575437281,0.968478578573949,Raph1,protein_coding,39.25,77300,1970.99538558629
ENSMUSG00000026017,481.84201770965,0.352036530247987,0.335825401127238,0.18057261654984,0.46719009982857,Carf,protein_coding,39.03,241066,527.786090286777
ENSMUSG00000026018,519.002998358234,0.158748411162458,0.349357026113423,0.544791321329371,0.823425050558897,Ica1l,protein_coding,42.8,70375,831.829759383971
ENSMUSG00000026019,2373.63478794158,-0.187086093891645,0.352466668433358,0.466777070620338,0.770389260410764,Wdr12,protein_coding,40.16,57750,2542.60248195788
ENSMUSG00000026020,6147.60834502604,0.242937667198718,0.175685619648558,0.141195432279536,0.406371971932133,Nop58,protein_coding,38.43,55989,4202.092198611
ENSMUSG00000026021,4208.08905725047,0.165930756295591,0.245048951317137,0.442604056351272,0.752180119076417,Sumo1,protein_coding,42.85,22218,4084.03081906447
ENSMUSG00000026023,335.057932654382,-0.163764779554929,0.389116020148601,0.528469713755788,0.812087232671207,Cdk15,protein_coding,43.79,271697,366.999338117196
ENSMUSG00000026024,1410.15174627806,-0.127492170327222,0.163807313960934,0.420187971526335,0.734364600978213,Als2,protein_coding,42.87,74018,1430.03800469853
ENSMUSG00000026027,405.685443678196,-0.403765434360913,0.302691357266396,0.103564962212768,0.334276111163174,Stradb,protein_coding,40.99,227154,465.470429911702
ENSMUSG00000026028,1724.47923520233,-1.04421659156933,0.614377149603646,0.00959022230411471,0.0661381596090027,Trak2,protein_coding,42.81,70827,1329.82726123584
ENSMUSG00000026029,857.668288147228,0.268623160370272,0.213528528970922,0.166568602141031,0.448310126879473,Casp8,protein_coding,42.29,12370,779.355054608354
ENSMUSG00000026031,3300.43930959824,-0.016768721870371,0.183781602037857,0.920615182149754,0.994623003987932,Cflar,protein_coding,44.88,12633,3545.01164282998
ENSMUSG00000026032,1047.34413109639,-0.112441909426675,0.291961770023991,0.63782561614573,0.876617472436742,Ndufb3,protein_coding,38.12,66495,733.895384737731
ENSMUSG00000026034,5243.96337557662,0.256877230052812,0.329147787123999,0.318726049512516,0.641563344525959,Clk1,protein_coding,40.91,12747,5546.73445258527
ENSMUSG00000026035,428.826659005321,-0.0112410072353671,0.220773700532462,0.951962330422201,0.994623003987932,Ppil3,protein_coding,43.75,70225,466.832257080487
ENSMUSG00000026036,1290.72787493905,-0.102122362465498,0.213315796398126,0.595112473556027,0.853258669163022,Nif3l1,protein_coding,43.81,65102,1409.94067583011
ENSMUSG00000026037,1392.3842557868,-0.907455402310964,0.342194071699612,0.00157213448470588,0.015767584096609,Orc2,protein_coding,41.81,18393,1044.86311966361
